time,x,y,z,ax,ay,az,q
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923493,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923494,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923495,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923496,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
